order_id,order_date,hub,courier_partner,distance_km,order_value_inr,promised_delivery_date,actual_delivery_date,delay_days,is_late,order_weekday,order_month,distance_band,late_risk_score
ORD108772,2024-05-20,Hub_A_Mumbai,QuickDrop,162.0,685.14,2024-05-23,2024-05-23,0,0,Monday,May,2. 100-250km,0.15966308867951923
ORD104071,2024-05-20,Hub_A_Mumbai,SpeedX,99.4,980.4,2024-05-23,2024-05-23,0,0,Monday,May,1. Under 100km,0.11278748865742073
ORD107893,2024-05-20,Hub_D_Kolkata,ExpressLine,194.1,730.64,2024-05-23,2024-05-23,0,0,Monday,May,2. 100-250km,0.37215677666368946
ORD101846,2024-05-20,Hub_B_Bangalore,SpeedX,155.3,1542.74,2024-05-23,2024-05-23,0,0,Monday,May,2. 100-250km,0.12305284669705407
ORD107247,2024-05-20,Hub_B_Bangalore,ExpressLine,184.4,842.37,2024-05-23,2024-05-23,0,0,Monday,May,2. 100-250km,0.1503338551373055
ORD108201,2024-05-20,Hub_E_Chennai,QuickDrop,83.1,225.92,2024-05-23,2024-05-23,0,0,Monday,May,1. Under 100km,0.16508112497587055
ORD100429,2024-05-20,Hub_B_Bangalore,QuickDrop,192.6,229.23,2024-05-23,2024-05-25,2,1,Monday,May,2. 100-250km,0.16960553115339772
ORD107362,2024-05-20,Hub_C_Delhi,QuickDrop,113.9,1202.19,2024-05-23,2024-05-22,-1,0,Monday,May,2. 100-250km,0.19202227406736608
ORD105652,2024-05-20,Hub_B_Bangalore,SwiftGo,27.7,979.63,2024-05-23,2024-05-24,1,1,Monday,May,1. Under 100km,0.2793794940205943
ORD101106,2024-05-20,Hub_A_Mumbai,SwiftGo,234.4,476.15,2024-05-23,2024-05-22,-1,0,Monday,May,2. 100-250km,0.3160662722615134
ORD107595,2024-05-20,Hub_A_Mumbai,SpeedX,72.5,1608.09,2024-05-23,2024-05-24,1,1,Monday,May,1. Under 100km,0.11000542274049362
ORD111901,2024-05-20,Hub_D_Kolkata,QuickDrop,419.2,1385.53,2024-05-24,2024-05-26,2,1,Monday,May,4. Over 400km,0.46187741279277233
ORD109018,2024-05-20,Hub_B_Bangalore,SpeedX,213.6,1050.58,2024-05-23,2024-05-23,0,0,Monday,May,2. 100-250km,0.12977859291036356
ORD102740,2024-05-20,Hub_D_Kolkata,ExpressLine,596.8,953.97,2024-05-24,2024-05-24,0,0,Monday,May,4. Over 400km,0.47446913063744084
ORD106552,2024-05-20,Hub_E_Chennai,SwiftGo,166.9,947.8,2024-05-23,2024-05-23,0,0,Monday,May,2. 100-250km,0.3273581215678672
ORD107245,2024-05-20,Hub_A_Mumbai,QuickDrop,70.5,262.22,2024-05-23,2024-05-23,0,0,Monday,May,1. Under 100km,0.14724917304870566
ORD107683,2024-05-20,Hub_A_Mumbai,QuickDrop,481.4,1008.99,2024-05-24,2024-05-24,0,0,Monday,May,4. Over 400km,0.20965429901610413
ORD108492,2024-05-20,Hub_C_Delhi,SwiftGo,303.4,1186.93,2024-05-23,2024-05-23,0,0,Monday,May,3. 250-400km,0.3951433768640559
ORD108153,2024-05-20,Hub_C_Delhi,QuickDrop,97.1,745.91,2024-05-23,2024-05-23,0,0,Monday,May,1. Under 100km,0.18931355795593885
ORD101194,2024-05-21,Hub_A_Mumbai,SpeedX,194.5,867.24,2024-05-24,2024-05-24,0,0,Tuesday,May,2. 100-250km,0.1394980146927826
ORD100902,2024-05-21,Hub_D_Kolkata,QuickDrop,271.5,409.6,2024-05-24,2024-05-28,4,1,Tuesday,May,3. 250-400km,0.4592495922597744
ORD106559,2024-05-21,Hub_E_Chennai,QuickDrop,128.1,993.08,2024-05-24,2024-05-24,0,0,Tuesday,May,2. 100-250km,0.19307824448224586
ORD104639,2024-05-21,Hub_E_Chennai,QuickDrop,102.8,667.48,2024-05-24,2024-05-24,0,0,Tuesday,May,2. 100-250km,0.18899310747914816
ORD103864,2024-05-21,Hub_E_Chennai,ExpressLine,450.7,852.84,2024-05-25,2024-05-25,0,0,Tuesday,May,4. Over 400km,0.22652241643508803
ORD107679,2024-05-21,Hub_E_Chennai,SwiftGo,162.9,1188.97,2024-05-24,2024-05-24,0,0,Tuesday,May,2. 100-250km,0.35879688506976243
ORD109903,2024-05-21,Hub_B_Bangalore,ExpressLine,178.9,1474.8,2024-05-24,2024-05-24,0,0,Tuesday,May,2. 100-250km,0.16882414564704556
ORD109418,2024-05-21,Hub_B_Bangalore,ExpressLine,86.6,1011.4,2024-05-24,2024-05-24,0,0,Tuesday,May,1. Under 100km,0.15572010831575003
ORD105442,2024-05-21,Hub_B_Bangalore,ExpressLine,354.0,587.24,2024-05-24,2024-05-23,-1,0,Tuesday,May,3. 250-400km,0.19607168842496522
ORD110182,2024-05-21,Hub_B_Bangalore,ExpressLine,28.6,128.28,2024-05-24,2024-05-24,0,0,Tuesday,May,1. Under 100km,0.14791791078235517
ORD104798,2024-05-21,Hub_A_Mumbai,SwiftGo,90.3,887.56,2024-05-24,2024-05-24,0,0,Tuesday,May,1. Under 100km,0.31459479880248514
ORD111869,2024-05-21,Hub_E_Chennai,SpeedX,497.5,688.53,2024-05-25,2024-05-25,0,0,Tuesday,May,4. Over 400km,0.2009132702231899
ORD104070,2024-05-21,Hub_A_Mumbai,ExpressLine,134.8,1053.72,2024-05-24,2024-05-24,0,0,Tuesday,May,2. 100-250km,0.1570424046634665
ORD103191,2024-05-21,Hub_A_Mumbai,ExpressLine,233.5,1279.01,2024-05-24,2024-05-24,0,0,Tuesday,May,2. 100-250km,0.17118194595451602
ORD100956,2024-05-21,Hub_A_Mumbai,SpeedX,318.2,203.87,2024-05-24,2024-05-24,0,0,Tuesday,May,3. 250-400km,0.15574729800409967
ORD106724,2024-05-21,Hub_E_Chennai,SpeedX,184.0,1388.09,2024-05-24,2024-05-24,0,0,Tuesday,May,2. 100-250km,0.15340277743664582
ORD108850,2024-05-21,Hub_A_Mumbai,ExpressLine,372.4,282.39,2024-05-24,2024-05-24,0,0,Tuesday,May,3. 250-400km,0.19276494341424946
ORD107055,2024-05-21,Hub_C_Delhi,QuickDrop,228.0,1972.53,2024-05-24,2024-05-25,1,1,Tuesday,May,2. 100-250km,0.23614042665338938
ORD106947,2024-05-21,Hub_B_Bangalore,QuickDrop,179.2,751.2,2024-05-24,2024-05-24,0,0,Tuesday,May,2. 100-250km,0.1886695036102347
ORD100480,2024-05-21,Hub_A_Mumbai,SpeedX,147.9,342.89,2024-05-24,2024-05-24,0,0,Tuesday,May,2. 100-250km,0.1337552591754555
ORD106404,2024-05-21,Hub_B_Bangalore,SpeedX,151.4,702.04,2024-05-24,2024-05-24,0,0,Tuesday,May,2. 100-250km,0.13893547230069184
ORD106697,2024-05-21,Hub_B_Bangalore,SwiftGo,242.1,373.52,2024-05-24,2024-05-26,2,1,Tuesday,May,2. 100-250km,0.3589839322889967
ORD106144,2024-05-21,Hub_B_Bangalore,ExpressLine,182.9,367.62,2024-05-24,2024-05-26,2,1,Tuesday,May,2. 100-250km,0.16941142426845224
ORD110418,2024-05-21,Hub_E_Chennai,ExpressLine,236.9,202.73,2024-05-24,2024-05-23,-1,0,Tuesday,May,2. 100-250km,0.18977963634459266
ORD105274,2024-05-21,Hub_D_Kolkata,QuickDrop,42.0,467.34,2024-05-24,2024-05-28,4,1,Tuesday,May,1. Under 100km,0.4005538112965972
ORD105682,2024-05-21,Hub_D_Kolkata,SpeedX,52.0,623.85,2024-05-24,2024-05-26,2,1,Tuesday,May,1. Under 100km,0.32538264726584243
ORD101402,2024-05-21,Hub_C_Delhi,QuickDrop,253.4,266.07,2024-05-24,2024-05-24,0,0,Tuesday,May,3. 250-400km,0.24096101057797464
ORD102126,2024-05-21,Hub_A_Mumbai,ExpressLine,73.7,559.15,2024-05-24,2024-05-24,0,0,Tuesday,May,1. Under 100km,0.14877499848943204
ORD104829,2024-05-21,Hub_C_Delhi,ExpressLine,85.8,477.24,2024-05-24,2024-05-25,1,1,Tuesday,May,1. Under 100km,0.18884581271378265
ORD106486,2024-05-21,Hub_B_Bangalore,ExpressLine,294.8,1811.2,2024-05-24,2024-05-26,2,1,Tuesday,May,3. 250-400km,0.18650448326876712
ORD108736,2024-05-21,Hub_B_Bangalore,SpeedX,62.3,407.7,2024-05-24,2024-05-24,0,0,Tuesday,May,1. Under 100km,0.12816782739701452
ORD108198,2024-05-21,Hub_A_Mumbai,SpeedX,95.0,235.46,2024-05-24,2024-05-24,0,0,Tuesday,May,1. Under 100km,0.12747972304484895
ORD106468,2024-05-21,Hub_B_Bangalore,ExpressLine,165.0,1587.85,2024-05-24,2024-05-24,0,0,Tuesday,May,2. 100-250km,0.16679596501909374
ORD100798,2024-05-21,Hub_E_Chennai,ExpressLine,184.5,811.12,2024-05-24,2024-05-24,0,0,Tuesday,May,2. 100-250km,0.1815036683108738
ORD105839,2024-05-21,Hub_B_Bangalore,ExpressLine,40.3,1542.85,2024-05-24,2024-05-24,0,0,Tuesday,May,1. Under 100km,0.14946534339983736
ORD103485,2024-05-21,Hub_A_Mumbai,ExpressLine,70.8,674.79,2024-05-24,2024-05-24,0,0,Tuesday,May,1. Under 100km,0.1483916746185527
ORD111599,2024-05-22,Hub_E_Chennai,SpeedX,33.7,206.61,2024-05-25,2024-05-25,0,0,Wednesday,May,1. Under 100km,0.11790373265857372
ORD105970,2024-05-22,Hub_B_Bangalore,SpeedX,357.8,768.96,2024-05-25,2024-05-25,0,0,Wednesday,May,3. 250-400km,0.14732531562113677
ORD106050,2024-05-22,Hub_C_Delhi,SpeedX,380.8,1342.55,2024-05-25,2024-05-26,1,1,Wednesday,May,3. 250-400km,0.18272836396290665
ORD104757,2024-05-22,Hub_A_Mumbai,SpeedX,231.8,993.06,2024-05-25,2024-05-25,0,0,Wednesday,May,2. 100-250km,0.1270025439168419
ORD104855,2024-05-22,Hub_C_Delhi,SpeedX,155.5,621.5,2024-05-25,2024-05-25,0,0,Wednesday,May,2. 100-250km,0.15015619262004767
ORD105816,2024-05-22,Hub_C_Delhi,ExpressLine,160.1,1411.73,2024-05-25,2024-05-25,0,0,Wednesday,May,2. 100-250km,0.17841433594120013
ORD110565,2024-05-22,Hub_B_Bangalore,SpeedX,389.9,634.28,2024-05-25,2024-05-24,-1,0,Wednesday,May,3. 250-400km,0.15158863773881784
ORD105579,2024-05-22,Hub_B_Bangalore,ExpressLine,401.6,146.79,2024-05-26,2024-05-26,0,0,Wednesday,May,4. Over 400km,0.18115708733450586
ORD109199,2024-05-22,Hub_C_Delhi,ExpressLine,164.7,305.21,2024-05-25,2024-05-26,1,1,Wednesday,May,2. 100-250km,0.17911994996108
ORD104733,2024-05-22,Hub_D_Kolkata,ExpressLine,290.6,561.48,2024-05-25,2024-05-25,0,0,Wednesday,May,3. 250-400km,0.39516985936138216
ORD108735,2024-05-22,Hub_A_Mumbai,ExpressLine,198.4,1815.46,2024-05-25,2024-05-25,0,0,Wednesday,May,2. 100-250km,0.1466424782866543
ORD100410,2024-05-22,Hub_E_Chennai,ExpressLine,8.0,1014.83,2024-05-25,2024-05-25,0,0,Wednesday,May,1. Under 100km,0.13730660688914956
ORD110878,2024-05-22,Hub_D_Kolkata,SpeedX,163.7,891.18,2024-05-25,2024-05-29,4,1,Wednesday,May,2. 100-250km,0.3187186606821825
ORD101312,2024-05-22,Hub_D_Kolkata,SwiftGo,186.3,1049.59,2024-05-25,2024-05-27,2,1,Wednesday,May,2. 100-250km,0.601941620824725
ORD103025,2024-05-22,Hub_D_Kolkata,QuickDrop,253.6,1839.98,2024-05-25,2024-05-25,0,0,Wednesday,May,3. 250-400km,0.41841097242130926
ORD111104,2024-05-22,Hub_D_Kolkata,ExpressLine,288.4,580.14,2024-05-25,2024-05-25,0,0,Wednesday,May,3. 250-400km,0.39462058300050246
ORD107890,2024-05-22,Hub_B_Bangalore,ExpressLine,66.1,346.48,2024-05-25,2024-05-25,0,0,Wednesday,May,1. Under 100km,0.13481074036892207
ORD106899,2024-05-22,Hub_C_Delhi,QuickDrop,173.0,714.69,2024-05-25,2024-05-25,0,0,Wednesday,May,2. 100-250km,0.2012247211223396
ORD100403,2024-05-22,Hub_E_Chennai,SpeedX,281.7,1862.82,2024-05-25,2024-05-25,0,0,Wednesday,May,3. 250-400km,0.14763034596820215
ORD109331,2024-05-22,Hub_B_Bangalore,QuickDrop,396.3,159.13,2024-05-25,2024-05-25,0,0,Wednesday,May,3. 250-400km,0.20115779387503516
ORD111379,2024-05-22,Hub_E_Chennai,QuickDrop,13.6,353.52,2024-05-25,2024-05-26,1,1,Wednesday,May,1. Under 100km,0.15485747896423163
ORD110433,2024-05-22,Hub_C_Delhi,SwiftGo,109.8,40.65,2024-05-25,2024-05-25,0,0,Wednesday,May,2. 100-250km,0.3471678347997488
ORD105821,2024-05-22,Hub_A_Mumbai,SpeedX,197.9,1684.33,2024-05-25,2024-05-24,-1,0,Wednesday,May,2. 100-250km,0.12312697132645739
ORD106046,2024-05-22,Hub_A_Mumbai,ExpressLine,241.4,257.83,2024-05-25,2024-05-25,0,0,Wednesday,May,2. 100-250km,0.15235451514535986
ORD109140,2024-05-22,Hub_D_Kolkata,SwiftGo,41.5,205.09,2024-05-25,2024-05-27,2,1,Wednesday,May,1. Under 100km,0.5651934534635134
ORD106332,2024-05-22,Hub_A_Mumbai,ExpressLine,70.1,333.45,2024-05-25,2024-05-25,0,0,Wednesday,May,1. Under 100km,0.13064862457252788
ORD101454,2024-05-22,Hub_E_Chennai,ExpressLine,94.2,281.76,2024-05-25,2024-05-24,-1,0,Wednesday,May,1. Under 100km,0.14832787128399316
ORD108205,2024-05-22,Hub_C_Delhi,SwiftGo,193.9,358.57,2024-05-25,2024-05-25,0,0,Wednesday,May,2. 100-250km,0.367341354716613
ORD101464,2024-05-22,Hub_E_Chennai,SwiftGo,172.8,2240.99,2024-05-25,2024-05-25,0,0,Wednesday,May,2. 100-250km,0.3279484064444103
ORD107469,2024-05-22,Hub_C_Delhi,QuickDrop,374.1,486.04,2024-05-25,2024-05-27,2,1,Wednesday,May,3. 250-400km,0.23711950985808217
ORD100636,2024-05-22,Hub_B_Bangalore,SpeedX,103.3,227.32,2024-05-25,2024-05-25,0,0,Wednesday,May,2. 100-250km,0.11694844422289254
ORD111813,2024-05-22,Hub_D_Kolkata,SwiftGo,176.9,1638.85,2024-05-25,2024-05-30,5,1,Wednesday,May,2. 100-250km,0.5995859404079186
ORD111237,2024-05-22,Hub_E_Chennai,SwiftGo,220.5,170.51,2024-05-25,2024-05-25,0,0,Wednesday,May,2. 100-250km,0.33902565245986516
ORD110463,2024-05-22,Hub_E_Chennai,SpeedX,200.5,495.71,2024-05-25,2024-05-25,0,0,Wednesday,May,2. 100-250km,0.13727011756248148
ORD110262,2024-05-22,Hub_D_Kolkata,QuickDrop,92.1,534.61,2024-05-25,2024-05-27,2,1,Wednesday,May,1. Under 100km,0.37800046340359994
ORD110884,2024-05-23,Hub_E_Chennai,SpeedX,63.7,1311.73,2024-05-26,2024-05-26,0,0,Thursday,May,1. Under 100km,0.1408887830241182
ORD105418,2024-05-23,Hub_A_Mumbai,ExpressLine,335.8,1273.45,2024-05-26,2024-05-26,0,0,Thursday,May,3. 250-400km,0.1908558634623522
ORD108272,2024-05-23,Hub_C_Delhi,ExpressLine,418.2,390.86,2024-05-27,2024-05-27,0,0,Thursday,May,4. Over 400km,0.25269481173949015
ORD111279,2024-05-23,Hub_A_Mumbai,SpeedX,295.3,750.67,2024-05-26,2024-05-27,1,1,Thursday,May,3. 250-400km,0.1560103673474263
ORD103449,2024-05-23,Hub_C_Delhi,SpeedX,15.6,517.14,2024-05-26,2024-05-26,0,0,Thursday,May,1. Under 100km,0.15363225354025148
ORD100743,2024-05-23,Hub_D_Kolkata,ExpressLine,152.6,738.56,2024-05-26,2024-05-26,0,0,Thursday,May,2. 100-250km,0.4021145047189786
ORD103181,2024-05-23,Hub_E_Chennai,ExpressLine,312.1,986.72,2024-05-26,2024-05-26,0,0,Thursday,May,3. 250-400km,0.20637057954641042
ORD102934,2024-05-23,Hub_D_Kolkata,SwiftGo,64.8,2062.41,2024-05-26,2024-05-31,5,1,Thursday,May,1. Under 100km,0.6129599637851172
ORD100927,2024-05-23,Hub_E_Chennai,ExpressLine,249.8,697.51,2024-05-26,2024-05-26,0,0,Thursday,May,2. 100-250km,0.19591287528402784
ORD102370,2024-05-23,Hub_A_Mumbai,SwiftGo,149.6,408.58,2024-05-26,2024-05-26,0,0,Thursday,May,2. 100-250km,0.333846593480079
ORD108816,2024-05-23,Hub_A_Mumbai,ExpressLine,164.9,207.13,2024-05-26,2024-05-26,0,0,Thursday,May,2. 100-250km,0.16478821802622126
ORD104946,2024-05-23,Hub_C_Delhi,ExpressLine,143.9,796.55,2024-05-26,2024-05-27,1,1,Thursday,May,2. 100-250km,0.20247532255889936
ORD100529,2024-05-23,Hub_C_Delhi,SwiftGo,222.0,264.85,2024-05-26,2024-05-26,0,0,Thursday,May,2. 100-250km,0.41553755124175157
ORD102228,2024-05-23,Hub_A_Mumbai,ExpressLine,42.0,1247.03,2024-05-26,2024-05-26,0,0,Thursday,May,1. Under 100km,0.14786606459587606
ORD110506,2024-05-23,Hub_E_Chennai,SpeedX,60.0,681.65,2024-05-26,2024-05-25,-1,0,Thursday,May,1. Under 100km,0.14042149968681567
ORD110127,2024-05-23,Hub_A_Mumbai,ExpressLine,311.6,1139.64,2024-05-26,2024-05-26,0,0,Thursday,May,3. 250-400km,0.18698152098439966
ORD109224,2024-05-23,Hub_C_Delhi,SwiftGo,117.8,301.78,2024-05-26,2024-05-25,-1,0,Thursday,May,2. 100-250km,0.3893623382683806
ORD109184,2024-05-23,Hub_E_Chennai,ExpressLine,188.4,362.76,2024-05-26,2024-05-26,0,0,Thursday,May,2. 100-250km,0.18600333766605653
ORD102692,2024-05-23,Hub_A_Mumbai,QuickDrop,149.2,803.19,2024-05-26,2024-05-28,2,1,Thursday,May,2. 100-250km,0.18176472890502954
ORD109876,2024-05-23,Hub_B_Bangalore,SpeedX,210.2,731.7,2024-05-26,2024-05-26,0,0,Thursday,May,2. 100-250km,0.149720367897048
ORD104660,2024-05-23,Hub_B_Bangalore,SwiftGo,336.4,605.65,2024-05-26,2024-05-28,2,1,Thursday,May,3. 250-400km,0.3880964829223676
ORD104668,2024-05-23,Hub_D_Kolkata,SpeedX,485.1,217.06,2024-05-27,2024-05-30,3,1,Thursday,May,4. Over 400km,0.43765347174309077
ORD101702,2024-05-23,Hub_D_Kolkata,ExpressLine,296.4,930.58,2024-05-26,2024-05-28,2,1,Thursday,May,3. 250-400km,0.438706752383248
ORD104413,2024-05-23,Hub_B_Bangalore,ExpressLine,215.3,209.38,2024-05-26,2024-05-26,0,0,Thursday,May,2. 100-250km,0.17799008639177194
ORD104985,2024-05-24,Hub_A_Mumbai,SwiftGo,61.4,342.21,2024-05-27,2024-05-27,0,0,Friday,May,1. Under 100km,0.31873043268104806
ORD110324,2024-05-24,Hub_A_Mumbai,QuickDrop,222.6,1280.63,2024-05-27,2024-05-29,2,1,Friday,May,2. 100-250km,0.19712480295825635
ORD103281,2024-05-24,Hub_A_Mumbai,QuickDrop,139.8,1188.94,2024-05-27,2024-05-26,-1,0,Friday,May,2. 100-250km,0.1837902527237674
ORD110136,2024-05-24,Hub_A_Mumbai,QuickDrop,251.8,1035.61,2024-05-27,2024-05-27,0,0,Friday,May,3. 250-400km,0.20199813277839282
ORD100132,2024-05-24,Hub_A_Mumbai,SpeedX,136.0,554.83,2024-05-27,2024-05-26,-1,0,Friday,May,2. 100-250km,0.13808575606588344
ORD101258,2024-05-24,Hub_D_Kolkata,QuickDrop,175.6,1160.08,2024-05-27,2024-05-29,2,1,Friday,May,2. 100-250km,0.4466397596433298
ORD101759,2024-05-24,Hub_E_Chennai,ExpressLine,378.8,1457.52,2024-05-27,2024-05-26,-1,0,Friday,May,3. 250-400km,0.2220310899336246
ORD105667,2024-05-24,Hub_D_Kolkata,SwiftGo,88.0,560.4,2024-05-27,2024-05-30,3,1,Friday,May,1. Under 100km,0.6241954415465761
ORD106279,2024-05-24,Hub_B_Bangalore,SwiftGo,351.8,649.58,2024-05-27,2024-05-27,0,0,Friday,May,3. 250-400km,0.39751078983745153
ORD107853,2024-05-24,Hub_A_Mumbai,QuickDrop,131.9,852.81,2024-05-27,2024-05-27,0,0,Friday,May,2. 100-250km,0.18255523660191042
ORD104914,2024-05-24,Hub_D_Kolkata,SwiftGo,186.9,1219.54,2024-05-27,2024-05-27,0,0,Friday,May,2. 100-250km,0.6481074029640991
ORD105731,2024-05-24,Hub_A_Mumbai,QuickDrop,269.3,567.74,2024-05-27,2024-05-28,1,1,Friday,May,3. 250-400km,0.2049616392914805
ORD100330,2024-05-24,Hub_C_Delhi,SwiftGo,274.0,577.65,2024-05-27,2024-05-27,0,0,Friday,May,3. 250-400km,0.43452689110028175
ORD110312,2024-05-24,Hub_A_Mumbai,SwiftGo,237.7,575.39,2024-05-27,2024-05-27,0,0,Friday,May,2. 100-250km,0.3599906996082009
ORD106967,2024-05-24,Hub_C_Delhi,ExpressLine,18.3,522.92,2024-05-27,2024-05-27,0,0,Friday,May,1. Under 100km,0.18561686025705892
ORD100700,2024-05-24,Hub_B_Bangalore,SpeedX,38.1,533.99,2024-05-27,2024-05-27,0,0,Friday,May,1. Under 100km,0.13087626238868968
ORD101966,2024-05-24,Hub_B_Bangalore,QuickDrop,102.4,1196.19,2024-05-27,2024-05-27,0,0,Friday,May,2. 100-250km,0.18397954875719352
ORD106283,2024-05-24,Hub_D_Kolkata,ExpressLine,164.6,715.0,2024-05-27,2024-05-29,2,1,Friday,May,2. 100-250km,0.410779981744765
ORD107540,2024-05-24,Hub_C_Delhi,ExpressLine,204.6,204.02,2024-05-27,2024-05-27,0,0,Friday,May,2. 100-250km,0.2168548381206196
ORD109400,2024-05-24,Hub_A_Mumbai,ExpressLine,392.1,1008.4,2024-05-27,2024-05-27,0,0,Friday,May,3. 250-400km,0.20387469075045725
ORD103383,2024-05-24,Hub_B_Bangalore,ExpressLine,416.1,1499.2,2024-05-28,2024-05-27,-1,0,Friday,May,4. Over 400km,0.2146980600206864
ORD110868,2024-05-24,Hub_D_Kolkata,QuickDrop,149.1,651.55,2024-05-27,2024-05-30,3,1,Friday,May,2. 100-250km,0.43980696861537566
ORD110205,2024-05-24,Hub_A_Mumbai,QuickDrop,101.1,699.6,2024-05-27,2024-05-27,0,0,Friday,May,2. 100-250km,0.1778017971259007
ORD104637,2024-05-24,Hub_E_Chennai,SpeedX,217.8,2537.29,2024-05-27,2024-05-26,-1,0,Friday,May,2. 100-250km,0.16471816171660697
ORD107383,2024-05-24,Hub_B_Bangalore,SwiftGo,551.9,234.53,2024-05-28,2024-06-01,4,1,Friday,May,4. Over 400km,0.44849032021687585
ORD110020,2024-05-24,Hub_A_Mumbai,SpeedX,263.7,1370.85,2024-05-27,2024-05-27,0,0,Friday,May,3. 250-400km,0.1547458906241188
ORD109442,2024-05-24,Hub_C_Delhi,SwiftGo,172.1,407.27,2024-05-27,2024-05-27,0,0,Friday,May,2. 100-250km,0.4085710853134388
ORD110904,2024-05-24,Hub_C_Delhi,SwiftGo,631.1,211.5,2024-05-28,2024-05-28,0,0,Friday,May,4. Over 400km,0.5274006796601175
ORD108334,2024-05-24,Hub_B_Bangalore,ExpressLine,103.0,741.82,2024-05-27,2024-05-28,1,1,Friday,May,2. 100-250km,0.16465677143265772
ORD103579,2024-05-24,Hub_C_Delhi,ExpressLine,344.8,1610.15,2024-05-27,2024-05-27,0,0,Friday,May,3. 250-400km,0.2427610396404964
ORD105767,2024-05-24,Hub_B_Bangalore,ExpressLine,82.1,112.19,2024-05-27,2024-05-26,-1,0,Friday,May,1. Under 100km,0.16167509331990423
ORD106689,2024-05-24,Hub_A_Mumbai,SwiftGo,85.3,3131.26,2024-05-27,2024-05-26,-1,0,Friday,May,1. Under 100km,0.3241772642097051
ORD105175,2024-05-24,Hub_B_Bangalore,ExpressLine,234.3,801.39,2024-05-27,2024-05-29,2,1,Friday,May,2. 100-250km,0.18440399550258785
ORD103426,2024-05-24,Hub_B_Bangalore,SpeedX,166.3,1225.3,2024-05-27,2024-05-27,0,0,Friday,May,2. 100-250km,0.14688018140237513
ORD101808,2024-05-24,Hub_E_Chennai,SpeedX,241.7,270.38,2024-05-27,2024-05-27,0,0,Friday,May,2. 100-250km,0.16818279281442836
ORD108784,2024-05-25,Hub_D_Kolkata,SpeedX,130.1,393.91,2024-05-28,2024-05-28,0,0,Saturday,May,2. 100-250km,0.3932927307438352
ORD100457,2024-05-25,Hub_A_Mumbai,QuickDrop,78.3,576.94,2024-05-28,2024-05-28,0,0,Saturday,May,1. Under 100km,0.1993447059705244
ORD110131,2024-05-25,Hub_B_Bangalore,ExpressLine,63.1,764.36,2024-05-28,2024-05-28,0,0,Saturday,May,1. Under 100km,0.1822869323164285
ORD105395,2024-05-25,Hub_D_Kolkata,ExpressLine,273.9,332.33,2024-05-28,2024-05-28,0,0,Saturday,May,3. 250-400km,0.47956150354214266
ORD102413,2024-05-25,Hub_A_Mumbai,SpeedX,270.4,1338.46,2024-05-28,2024-05-27,-1,0,Saturday,May,3. 250-400km,0.17856316011808693
ORD102181,2024-05-25,Hub_E_Chennai,QuickDrop,231.9,408.29,2024-05-28,2024-05-29,1,1,Saturday,May,2. 100-250km,0.248313578477547
ORD108368,2024-05-25,Hub_B_Bangalore,SwiftGo,76.2,720.88,2024-05-28,2024-05-28,0,0,Saturday,May,1. Under 100km,0.3684039892412204
ORD101118,2024-05-25,Hub_C_Delhi,SpeedX,135.3,1293.13,2024-05-28,2024-05-30,2,1,Saturday,May,2. 100-250km,0.198897205703534
ORD106845,2024-05-25,Hub_D_Kolkata,ExpressLine,151.0,845.04,2024-05-28,2024-05-28,0,0,Saturday,May,2. 100-250km,0.44763962515067884
ORD107802,2024-05-25,Hub_A_Mumbai,SpeedX,63.6,1001.02,2024-05-28,2024-05-28,0,0,Saturday,May,1. Under 100km,0.1490351567208441
ORD108134,2024-05-25,Hub_D_Kolkata,SwiftGo,196.6,185.61,2024-05-28,2024-05-28,0,0,Saturday,May,2. 100-250km,0.6868869161264087
ORD106322,2024-05-25,Hub_B_Bangalore,ExpressLine,197.9,177.52,2024-05-28,2024-05-28,0,0,Saturday,May,2. 100-250km,0.2042267938500353
ORD110839,2024-05-25,Hub_A_Mumbai,SwiftGo,146.4,98.01,2024-05-28,2024-05-28,0,0,Saturday,May,2. 100-250km,0.3761176113981368
ORD101845,2024-05-25,Hub_B_Bangalore,ExpressLine,179.9,329.12,2024-05-28,2024-05-28,0,0,Saturday,May,2. 100-250km,0.2011872496456626
ORD106569,2024-05-25,Hub_B_Bangalore,SwiftGo,111.4,714.44,2024-05-28,2024-05-30,2,1,Saturday,May,2. 100-250km,0.3770024371788872
ORD106091,2024-05-25,Hub_C_Delhi,QuickDrop,26.6,1794.54,2024-05-28,2024-05-28,0,0,Saturday,May,1. Under 100km,0.23679306558361116
ORD101096,2024-05-25,Hub_B_Bangalore,SpeedX,344.5,777.92,2024-05-28,2024-05-28,0,0,Saturday,May,3. 250-400km,0.19649443172886608
ORD110777,2024-05-25,Hub_C_Delhi,SwiftGo,284.5,1129.32,2024-05-28,2024-05-29,1,1,Saturday,May,3. 250-400km,0.4780904918556255
ORD104865,2024-05-25,Hub_A_Mumbai,SpeedX,77.6,2623.34,2024-05-28,2024-05-28,0,0,Saturday,May,1. Under 100km,0.1508998688136757
ORD100416,2024-05-25,Hub_A_Mumbai,SwiftGo,268.4,1446.53,2024-05-28,2024-06-01,4,1,Saturday,May,3. 250-400km,0.4064675645298904
ORD103101,2024-05-25,Hub_A_Mumbai,SwiftGo,131.9,940.75,2024-05-28,2024-05-28,0,0,Saturday,May,2. 100-250km,0.3725692521838481
